exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.2560649275779723,0.11947059631347656,0.4665636854039588,1.0,0.2560649275779723,0.0,3,2
0.13307038545608507,0.01811695098876953,0.13614562644179276,1.0,0.13307038545608507,0.0,1,0
0.009083783626556263,0.027213573455810547,2.9958412237222602,1.0,0.009083783626556263,0.0,0,4
0.7860345005989073,0.3901548385620117,0.4963584146303235,1.0,0.7860345005989073,0.0,4,2
0.039255297183990345,0.005154609680175781,0.13130991356442992,1.0,0.039255297183990345,0.0,0,0
0.23802844285964952,0.04195404052734375,0.17625641718826612,1.0,0.23802844285964952,0.0,3,0
0.1094702839851378,0.05568122863769531,0.5086424060547322,1.0,0.1094702839851378,0.0,1,2
0.06496134996414171,0.0004425048828125,0.006811817843329304,0.0,0.0,0.3333333333333333,1,0
0.5429544806480406,0.8846759796142578,1.6293741209361734,1.0,0.5429544806480406,0.0,4,4
0.11721245050430285,0.07583808898925781,0.64701393634351,1.0,0.11721245050430285,0.0,1,3
0.404620325565338,0.6125621795654297,1.5139184585192405,1.0,0.404620325565338,0.0,3,4
0.2328000426292418,0.18786334991455078,0.8069730047848085,0.0,0.0,0.6309297535714575,3,3
0.19898573160171495,0.062465667724609375,0.3139203360049913,1.0,0.19898573160171495,0.0,2,1
0.1970707535743712,0.015735626220703125,0.07984759755213887,1.0,0.1970707535743712,0.0,2,0
0.6519962906837462,0.28662919998168945,0.43961783844061814,1.0,0.6519962906837462,0.0,4,2
0.011931872367858753,0.0008258819580078125,0.0692164592903722,0.0,0.0,0.3562071871080222,0,0
0.16158810853958117,0.3069171905517578,1.8993798078685855,1.0,0.16158810853958117,0.0,2,4
0.11486855745315538,0.047316551208496094,0.41191908610667705,1.0,0.11486855745315538,0.0,1,1
0.09185413122177111,0.030465126037597656,0.3316685448152915,1.0,0.09185413122177111,0.0,1,1
0.3275288701057433,0.14147281646728516,0.43193998874545136,1.0,0.3275288701057433,0.0,3,2
0.06552890539169298,0.009131431579589844,0.139349673628875,1.0,0.06552890539169298,0.0,1,0
0.6499023795127867,0.28072071075439453,0.43194288804549824,1.0,0.6499023795127867,0.0,4,2
0.004309749603271351,0.006997108459472656,1.6235533623952174,1.0,0.004309749603271351,0.0,0,4
0.025032198429107533,0.0013704299926757812,0.05474668941111621,1.0,0.025032198429107533,0.0,0,0
0.03095976114273058,0.052353858947753906,1.6910291622209983,1.0,0.03095976114273058,0.0,0,4
0.16901019811630236,0.025613784790039062,0.15155171152697686,1.0,0.16901019811630236,0.0,2,0
0.25082949399948107,0.1352529525756836,0.5392226823850444,1.0,0.25082949399948107,0.0,3,2
0.8159259915351866,0.404052734375,0.4952075783426925,1.0,0.8159259915351866,0.0,4,2
0.521055495738983,0.08482837677001953,0.16280104031857937,1.0,0.521055495738983,0.0,4,0
0.031095063686370716,0.01611471176147461,0.5182401915625551,1.0,0.031095063686370716,0.0,0,2
0.05626646280288683,0.03168201446533203,0.5630710175672629,1.0,0.05626646280288683,0.0,0,2
0.19563022851943956,0.21526432037353516,1.1003632823142389,1.0,0.19563022851943956,0.0,2,4
