dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible,expected_reward,tuned_eta0,dual_lambda,mean_du,online_violation_rate
ML-1M,35,primal_dual,,0.9305,,96.39418029785156,,115.16170349121094,,,,,,,,,,0.939030647277832,0.25,0.0,0.10471211576461792,0.0695
ML-1M,36,primal_dual,,0.9305,,96.36737060546875,,115.16170349121094,,,,,,,,,,0.939436137676239,0.25,0.0,0.10476922345161438,0.0695
ML-1M,37,primal_dual,,0.9305,,96.32492065429688,,115.16170349121094,,,,,,,,,,0.9397997856140137,0.25,0.0,0.10507850432395935,0.0695
ML-1M,38,primal_dual,,0.931,,96.3049087524414,,115.16170349121094,,,,,,,,,,0.9401285648345947,0.25,0.0,0.1061212215423584,0.069
ML-1M,39,primal_dual,,0.9305,,96.27386474609375,,115.16170349121094,,,,,,,,,,0.9404221177101135,0.25,0.0,0.1066620409488678,0.0695
ML-1M,40,primal_dual,,0.9315,,96.25147247314453,,115.16170349121094,,,,,,,,,,0.9406923055648804,0.25,0.0,0.10685582184791564,0.0685
ML-1M,41,primal_dual,,0.9315,,96.2178726196289,,115.16170349121094,,,,,,,,,,0.9409450888633728,0.25,0.0,0.107584965467453,0.0685
ML-1M,42,primal_dual,,0.931,,96.19062805175781,,115.16170349121094,,,,,,,,,,0.9411777257919312,0.25,0.0,0.10743429565429688,0.069
ML-1M,43,primal_dual,,0.9305,,96.17803192138672,,115.16170349121094,,,,,,,,,,0.9413891434669495,0.25,0.0,0.10760026812553405,0.0695
ML-1M,44,primal_dual,,0.931,,96.15361022949219,,115.16170349121094,,,,,,,,,,0.9415843486785889,0.25,0.0,0.10743555450439453,0.069
ML-1M,45,primal_dual,,0.931,,96.12460327148438,,115.16170349121094,,,,,,,,,,0.9417611360549927,0.25,0.0,0.10787313771247864,0.069
ML-1M,46,primal_dual,,0.931,,96.09413146972656,,115.16170349121094,,,,,,,,,,0.9419283270835876,0.25,0.0,0.10818611359596253,0.069
ML-1M,47,primal_dual,,0.931,,96.06922912597656,,115.16170349121094,,,,,,,,,,0.9420917630195618,0.25,0.0,0.10822315001487733,0.069
ML-1M,48,primal_dual,,0.932,,96.01438903808594,,115.16170349121094,,,,,,,,,,0.9422445297241211,0.25,0.0,0.10853225421905517,0.068
ML-1M,49,primal_dual,,0.933,,95.98698425292969,,115.16170349121094,,,,,,,,,,0.9423949122428894,0.25,0.0,0.10914891052246094,0.067
ML-20M,0,primal_dual,,0.902,,78.9925308227539,,98.5416748046875,,,,,,,,,,0.48499926924705505,0.25,0.044661092287641035,0.019951117277145387,0.098
ML-20M,1,primal_dual,,0.898,,79.16231536865234,,98.5416748046875,,,,,,,,,,0.529134213924408,0.25,0.05660738080232598,0.022403240203857422,0.102
ML-20M,2,primal_dual,,0.898,,79.03890991210938,,98.5416748046875,,,,,,,,,,0.5664392709732056,0.25,0.06375981554324521,0.025675662517547607,0.102
ML-20M,3,primal_dual,,0.904,,78.8402328491211,,98.5416748046875,,,,,,,,,,0.6017206907272339,0.25,0.04495817771093117,0.02835989809036255,0.096
ML-20M,4,primal_dual,,0.899,,78.5918960571289,,98.5416748046875,,,,,,,,,,0.6345107555389404,0.25,0.04757981975941263,0.030130790710449218,0.101
ML-20M,5,primal_dual,,0.899,,78.34234619140625,,98.5416748046875,,,,,,,,,,0.6646513938903809,0.25,0.05000458393409873,0.032296401500701906,0.101
ML-20M,6,primal_dual,,0.9,,78.08039093017578,,98.5416748046875,,,,,,,,,,0.6921368837356567,0.25,0.04917424576522358,0.034137279033660886,0.1
ML-20M,7,primal_dual,,0.898,,77.80571746826172,,98.5416748046875,,,,,,,,,,0.7168968319892883,0.25,0.054268726454864906,0.037379947185516356,0.102
ML-20M,8,primal_dual,,0.897,,77.5686264038086,,98.5416748046875,,,,,,,,,,0.739059567451477,0.25,0.06194360520989289,0.038469747066497806,0.103
ML-20M,9,primal_dual,,0.9,,77.44488525390625,,98.5416748046875,,,,,,,,,,0.7587443590164185,0.25,0.06145032234134638,0.04004760360717773,0.1
ML-20M,10,primal_dual,,0.899,,77.24143981933594,,98.5416748046875,,,,,,,,,,0.7761569023132324,0.25,0.0634874070312164,0.041217605590820314,0.101
ML-20M,11,primal_dual,,0.901,,77.0132827758789,,98.5416748046875,,,,,,,,,,0.7914513945579529,0.25,0.06085241467406886,0.04264995098114013,0.099
ML-20M,12,primal_dual,,0.901,,76.82545471191406,,98.5416748046875,,,,,,,,,,0.804895281791687,0.25,0.058348472526078415,0.04332876253128052,0.099
ML-20M,13,primal_dual,,0.901,,76.60587310791016,,98.5416748046875,,,,,,,,,,0.8166946768760681,0.25,0.055962596144421416,0.043094628810882565,0.099
ML-20M,14,primal_dual,,0.903,,76.4337387084961,,98.5416748046875,,,,,,,,,,0.8270882368087769,0.25,0.04947768014356159,0.04302177238464355,0.097
ML-20M,15,primal_dual,,0.901,,76.34976196289062,,98.5416748046875,,,,,,,,,,0.83623206615448,0.25,0.04725189907986613,0.04344634675979614,0.099
ML-20M,16,primal_dual,,0.901,,76.22435760498047,,98.5416748046875,,,,,,,,,,0.8442017436027527,0.25,0.04511669814773985,0.04394212436676025,0.099
ML-20M,17,primal_dual,,0.899,,76.07722473144531,,98.5416748046875,,,,,,,,,,0.8511955738067627,0.25,0.04687406107687975,0.04433425521850586,0.101
ML-20M,18,primal_dual,,0.898,,75.94812774658203,,98.5416748046875,,,,,,,,,,0.8573223948478699,0.25,0.05044007052699182,0.04561672687530518,0.102
ML-20M,19,primal_dual,,0.899,,75.8087158203125,,98.5416748046875,,,,,,,,,,0.8626925945281982,0.25,0.052112390908750666,0.0461019983291626,0.101
ML-20M,20,primal_dual,,0.9,,75.66001892089844,,98.5416748046875,,,,,,,,,,0.8674202561378479,0.25,0.05198862487649105,0.04698021697998047,0.1
ML-20M,21,primal_dual,,0.901,,75.53843688964844,,98.5416748046875,,,,,,,,,,0.8715933561325073,0.25,0.050185085465783104,0.04622367906570435,0.099
ML-20M,22,primal_dual,,0.9,,75.45243835449219,,98.5416748046875,,,,,,,,,,0.8752948641777039,0.25,0.05007661125910623,0.04680382442474365,0.1
ML-20M,23,primal_dual,,0.899,,75.3083724975586,,98.5416748046875,,,,,,,,,,0.878581702709198,0.25,0.051589276706143994,0.04671483516693115,0.101
ML-20M,24,primal_dual,,0.9,,75.17922973632812,,98.5416748046875,,,,,,,,,,0.8814866542816162,0.25,0.05148920310308253,0.04640274000167847,0.1
ML-20M,25,primal_dual,,0.9,,75.05776977539062,,98.5416748046875,,,,,,,,,,0.8840733170509338,0.25,0.051394976771991285,0.04776179122924805,0.1
ML-20M,26,primal_dual,,0.9,,74.97468566894531,,98.5416748046875,,,,,,,,,,0.8863941431045532,0.25,0.051306049643873614,0.04732206392288208,0.1
ML-20M,27,primal_dual,,0.901,,74.8641357421875,,98.5416748046875,,,,,,,,,,0.8884784579277039,0.25,0.04972766703687047,0.04716896724700928,0.099
ML-20M,28,primal_dual,,0.901,,74.75251770019531,,98.5416748046875,,,,,,,,,,0.8903583288192749,0.25,0.048179682104045725,0.04727343463897705,0.099
ML-20M,29,primal_dual,,0.901,,74.6633529663086,,98.5416748046875,,,,,,,,,,0.8920598030090332,0.25,0.046660412758908164,0.04682655048370361,0.099
ML-20M,30,primal_dual,,0.902,,74.5519790649414,,98.5416748046875,,,,,,,,,,0.8935781121253967,0.25,0.04373061798296333,0.04761760234832764,0.098
ML-20M,31,primal_dual,,0.901,,74.48446655273438,,98.5416748046875,,,,,,,,,,0.8949787616729736,0.25,0.042259193832538886,0.04697284650802612,0.099
ML-20M,32,primal_dual,,0.901,,74.42109680175781,,98.5416748046875,,,,,,,,,,0.8962513208389282,0.25,0.04081250061840362,0.046975226879119876,0.099
ML-20M,33,primal_dual,,0.901,,74.335693359375,,98.5416748046875,,,,,,,,,,0.8973912596702576,0.25,0.03938933789640568,0.04678580951690674,0.099
ML-20M,34,primal_dual,,0.9,,74.26473236083984,,98.5416748046875,,,,,,,,,,0.8984329700469971,0.25,0.039334612189558665,0.0468184027671814,0.1
ML-20M,35,primal_dual,,0.901,,74.17698669433594,,98.5416748046875,,,,,,,,,,0.8993827104568481,0.25,0.03794733455792172,0.04685274076461792,0.099
ML-20M,36,primal_dual,,0.901,,74.10667419433594,,98.5416748046875,,,,,,,,,,0.9002604484558105,0.25,0.03658083587928016,0.04664314222335816,0.099
ML-20M,37,primal_dual,,0.901,,74.0379409790039,,98.5416748046875,,,,,,,,,,0.9010720252990723,0.25,0.035234214396356794,0.04702246952056885,0.099
ML-20M,38,primal_dual,,0.9,,74.0155029296875,,98.5416748046875,,,,,,,,,,0.9018341898918152,0.25,0.0351733516854173,0.04630731248855591,0.1
ML-20M,39,primal_dual,,0.901,,73.93494415283203,,98.5416748046875,,,,,,,,,,0.902542233467102,0.25,0.033864025785707574,0.046580532550811765,0.099
ML-20M,40,primal_dual,,0.901,,73.87586212158203,,98.5416748046875,,,,,,,,,,0.903221070766449,0.25,0.03256846592543644,0.04719140100479126,0.099
ML-20M,41,primal_dual,,0.9,,73.82596588134766,,98.5416748046875,,,,,,,,,,0.9038628339767456,0.25,0.03252397633797153,0.04723313474655151,0.1
ML-20M,42,primal_dual,,0.901,,73.7540512084961,,98.5416748046875,,,,,,,,,,0.9044615626335144,0.25,0.03126172913935369,0.047476050853729246,0.099
ML-20M,43,primal_dual,,0.902,,73.69940185546875,,98.5416748046875,,,,,,,,,,0.9050306677818298,0.25,0.028816038749696224,0.04705849170684814,0.098
ML-20M,44,primal_dual,,0.902,,73.6530990600586,,98.5416748046875,,,,,,,,,,0.905565619468689,0.25,0.026388631468059635,0.046786887645721434,0.098
ML-20M,45,primal_dual,,0.901,,73.63959503173828,,98.5416748046875,,,,,,,,,,0.9060717225074768,0.25,0.02515950091051461,0.046785440444946286,0.099
ML-20M,46,primal_dual,,0.901,,73.58882141113281,,98.5416748046875,,,,,,,,,,0.9065406918525696,0.25,0.023941011321814514,0.04657231664657593,0.099
ML-20M,47,primal_dual,,0.901,,73.51539611816406,,98.5416748046875,,,,,,,,,,0.9069896340370178,0.25,0.022736651749174646,0.04689872980117798,0.099
ML-20M,48,primal_dual,,0.901,,73.46932983398438,,98.5416748046875,,,,,,,,,,0.9074223041534424,0.25,0.021545945131148842,0.04654378890991211,0.099
ML-20M,49,primal_dual,,0.903,,73.41859436035156,,98.5416748046875,,,,,,,,,,0.9078286290168762,0.25,0.01812227129297536,0.04674324321746826,0.097
